site,treatment,quadrat,height,latitude,longitude,day,month,year,slope,aspect,substrate,relief,observer,species_code,square,measurement,measurement_type,entered_by,checked_by,season
Coughlin,Control,6,Low,42.361445,70.976022,31,10,2023,-2,268,Sand,NA,Laura,HIRU,6,1,Percent Cover,Colette Carter,CTC IKC,fall_23
Coughlin,Control,6,Low,42.361445,70.976022,31,10,2023,-2,268,Sand,NA,Laura,HIRU,7,1,Percent Cover,Colette Carter,CTC IKC,fall_23
Coughlin,Control,6,Low,42.361445,70.976022,31,10,2023,-2,268,Sand,NA,Laura,HIRU,8,1,Percent Cover,Colette Carter,CTC IKC,fall_23
Coughlin,Control,6,Low,42.361445,70.976022,31,10,2023,-2,268,Sand,NA,Laura,HIRU,10,1,Percent Cover,Colette Carter,CTC IKC,fall_23
Coughlin,Control,6,Low,42.361445,70.976022,31,10,2023,-2,268,Sand,NA,Laura,HIRU,11,1,Percent Cover,Colette Carter,CTC IKC,fall_23
Coughlin,Control,6,Low,42.361445,70.976022,31,10,2023,-2,268,Sand,NA,Laura,HIRU,13,1,Percent Cover,Colette Carter,CTC IKC,fall_23
Coughlin,Control,6,Low,42.361445,70.976022,31,10,2023,-2,268,Sand,NA,Laura,HIRU,14,1,Percent Cover,Colette Carter,CTC IKC,fall_23
Coughlin,Control,6,Low,42.361445,70.976022,31,10,2023,-2,268,Sand,NA,Laura,HIRU,17,1,Percent Cover,Colette Carter,CTC IKC,fall_23
Coughlin,Control,6,Low,42.361445,70.976022,31,10,2023,-2,268,Sand,NA,Laura,HIRU,18,1,Percent Cover,Colette Carter,CTC IKC,fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,1,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,2,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,3,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,4,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,5,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,6,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,7,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,9,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,10,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,11,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,12,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,13,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,14,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,15,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,16,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,17,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,18,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,19,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,20,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,21,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,22,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,23,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,24,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Low,42.043643,70.640474,12,11,2023,2,260,Cobble,Flat,Curtis,HIRU,25,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,3,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,5,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,6,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,7,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,10,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,11,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,12,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,17,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,18,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,19,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,21,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,22,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,23,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,24,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,1,Mid,42.043877,70.640399,12,11,2023,-5,233,Cobble,Flat,Curtis,HIRU,25,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,1,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,2,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,3,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,4,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,5,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,6,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,7,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,8,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,9,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,10,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,14,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,15,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,17,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,20,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,HIRU,25,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,1,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,2,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,3,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,4,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,5,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,6,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,7,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,8,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,9,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,10,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,11,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,12,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,13,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,14,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,15,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,16,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,17,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,18,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,19,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,20,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,21,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,22,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,23,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,24,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Mid,42.043768,70.64049,12,11,2023,NA,233,Cobble,Flat,Curtis,HIRU,25,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,1,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,2,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,3,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,4,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,5,4,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,6,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,7,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,8,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,9,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,10,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,11,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,12,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,13,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,14,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,15,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,16,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,17,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,18,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,19,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,20,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,21,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,22,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,23,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,24,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Low,NA,NA,12,11,2023,NA,NA,NA,NA,Liana,HIRU,25,3,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,2,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,3,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,4,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,5,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,6,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,7,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,8,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,9,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,10,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,11,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,12,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,13,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,14,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,15,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,16,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,17,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,18,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,19,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,20,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,21,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,22,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,23,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,24,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,3,Mid,42.043665,70.64043,12,11,2023,-5,233,Gravel,Low,Liana,HIRU,25,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,2,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,3,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,4,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,5,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,6,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,7,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,9,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,10,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,11,2,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,12,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,13,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,14,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,15,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,16,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,17,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,18,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,19,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,20,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,21,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,22,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,4,Low,42.043542,70.640406,12,11,2023,NA,NA,Gravel,Low,Liana,HIRU,23,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
