site,treatment,farms_number,latitudes_for,longitude,line_of_site,day_deployed,month_deployed,year_deployed,time_deployed,day_retrieved,month_retrieved,year_retrieved,time_retrieved,species_code,sex,fish_length_carapace_width_mm,entered_by,checked_by,x20
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_11,42.323412,-71.044838,"350 degrees to ornate lamppost, 0 degrees to far lightpole, 20 degrees to trap 9, 45 degrees to gazebo, 90 degrees to bathhouse",20,7,2023,1899-12-30T09:03:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,CAMA,F,55,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,CAMA,M,11,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,CAMA,F,8,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,HESA,F,26,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PAHE,F,25,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PAHE,M,28,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PAHE,M,27,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PAHE,M,9,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,75,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,112,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,56,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,76,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,74,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,53,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,82,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,90,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,82,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,48,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
